created_at,entry_id,humidity,temperature,api_temperature,api_humidity,api_clouds,api_windspeed
2024-11-07T04:30:55+00:00,395,81.9,18,9.52999,91,100,1.03
2024-11-07T04:35:55+00:00,396,80,18,,,,
2024-11-07T04:40:56+00:00,397,80,18,9.55001,91,100,1.54
2024-11-07T04:45:57+00:00,398,80.7,18,,,,
2024-11-07T04:50:57+00:00,399,80.9,18,9.57,91,100,1.54
2024-11-07T04:55:58+00:00,400,80.6,18,,,,
2024-11-07T05:00:59+00:00,401,80.6,18,9.55001,92,100,1.54
2024-11-07T05:05:59+00:00,402,80.5,17.9,,,,
2024-11-07T05:11:00+00:00,403,81.2,17.9,9.6,91,100,1.03
2024-11-07T05:16:01+00:00,404,80.6,17.9,,,,
2024-11-07T05:21:01+00:00,405,79.9,17.9,9.6,91,100,1.03
2024-11-07T05:26:02+00:00,406,81,17.9,,,,
2024-11-07T05:31:03+00:00,407,81.5,17.9,9.67001,91,100,1.34
2024-11-07T05:36:03+00:00,408,81.1,17.9,,,,
2024-11-07T05:41:04+00:00,409,81.5,17.9,9.70001,91,100,1.34
2024-11-07T05:46:04+00:00,410,82,17.8,,,,
2024-11-07T05:51:05+00:00,411,80.4,17.8,9.73998,91,100,1.03
2024-11-07T05:56:06+00:00,412,81.6,17.8,,,,
2024-11-07T06:01:07+00:00,413,80.7,17.8,9.73998,91,100,1.03
2024-11-07T06:06:07+00:00,414,81.2,17.8,,,,
2024-11-07T06:11:08+00:00,415,81.3,17.8,9.73998,91,100,1.34
2024-11-07T06:16:08+00:00,416,72.6,18.8,,,,
2024-11-07T06:21:09+00:00,417,63.2,20.7,9.74999,91,100,1.34
2024-11-07T06:26:10+00:00,418,61.3,22.1,,,,
2024-11-07T06:31:10+00:00,419,58.9,22.9,9.74999,91,100,1.34
2024-11-07T06:36:11+00:00,420,62.2,23.5,,,,
2024-11-07T06:41:12+00:00,421,58.6,23.6,9.77999,92,100,1.03
2024-11-07T06:46:12+00:00,422,57.4,23.7,,,,
2024-11-07T06:51:13+00:00,423,57,23.8,9.79,92,100,1.34
2024-11-07T06:56:14+00:00,424,57,23.9,,,,
2024-11-07T07:01:14+00:00,425,56.3,23.8,9.79,92,100,1.03
2024-11-07T07:06:15+00:00,426,58,24,,,,
2024-11-07T07:11:15+00:00,427,57.2,24,9.83999,91,100,1.34
2024-11-07T07:16:16+00:00,428,57.6,24.1,,,,
2024-11-07T07:21:17+00:00,429,55.2,24.1,9.88,91,100,1.03
2024-11-07T07:26:17+00:00,430,61.5,24.2,,,,
2024-11-07T07:31:18+00:00,431,59.3,24.2,9.89999,91,100,0.89
2024-11-07T07:36:19+00:00,432,57.6,24.3,,,,
2024-11-07T07:41:19+00:00,433,59,24.3,9.92999,91,100,0.51
2024-11-07T07:46:20+00:00,434,59.2,24.2,,,,
2024-11-07T07:51:21+00:00,435,59.9,24.2,9.92999,91,100,0.51
2024-11-07T07:56:21+00:00,436,60.5,24.2,,,,
2024-11-07T08:01:22+00:00,437,60.8,24.2,9.95999,91,100,0.45
2024-11-07T08:06:23+00:00,438,59.6,24.2,,,,
2024-11-07T08:11:23+00:00,439,57,24.4,9.99999,91,100,0
2024-11-07T08:16:24+00:00,440,58.3,24.4,,,,
2024-11-07T08:21:25+00:00,441,58.9,24.3,10.13,91,100,0.45
2024-11-07T08:26:25+00:00,442,60.1,24.2,,,,
2024-11-07T08:31:26+00:00,443,59.3,24.3,10.17999,92,100,0.45
2024-11-07T08:36:26+00:00,444,59.2,24.4,,,,
2024-11-07T08:41:27+00:00,445,60.7,24.4,10.17999,92,100,0.45
2024-11-07T08:46:28+00:00,446,61.4,24.5,,,,
2024-11-07T08:51:28+00:00,447,57.2,24.8,10.17001,93,100,0
2024-11-07T08:56:29+00:00,448,60,25,,,,
2024-11-07T09:01:30+00:00,449,60.3,25.1,10.20001,92,100,0.45
2024-11-07T09:06:30+00:00,450,61.2,25.5,,,,
2024-11-07T09:11:31+00:00,451,59.2,25.8,10.33999,91,100,0.51
2024-11-07T09:16:32+00:00,452,60.9,25.9,,,,
2024-11-07T09:21:32+00:00,453,58.8,26,10.39001,91,100,0.51
2024-11-07T09:26:33+00:00,454,59.2,26,,,,
2024-11-07T09:31:33+00:00,455,60.6,26.1,10.41,91,100,0.89
2024-11-07T09:36:34+00:00,456,60,26.2,,,,
2024-11-07T09:41:34+00:00,457,58.5,26.2,10.63,92,100,0.89
2024-11-07T09:46:35+00:00,458,56.6,26.3,,,,
2024-11-07T09:51:36+00:00,459,56.3,26.2,10.67001,91,100,1.34
2024-11-07T09:56:36+00:00,460,58.9,26.3,,,,
2024-11-07T10:01:37+00:00,461,55.4,26.4,10.74999,92,100,0.45
2024-11-07T10:06:38+00:00,462,54.8,26.2,,,,
2024-11-07T10:11:38+00:00,463,56.8,26.4,10.76998,91,100,0.45
2024-11-07T10:16:39+00:00,464,58.3,26.5,,,,
2024-11-07T10:21:40+00:00,465,57.7,26.6,10.92999,91,100,0.45
2024-11-07T10:26:40+00:00,466,58,26.6,,,,
2024-11-07T10:31:41+00:00,467,57.9,26.6,10.94,91,100,0.89
2024-11-07T10:36:42+00:00,468,56.9,26.6,,,,
2024-11-07T10:41:42+00:00,469,55.6,26.3,10.99999,91,100,0.89
2024-11-07T10:46:43+00:00,470,56,26,,,,
2024-11-07T10:51:44+00:00,471,59.8,26.1,11.07,91,100,0.45
2024-11-07T10:56:44+00:00,472,55.7,26,,,,
2024-11-07T11:01:45+00:00,473,57.2,25.9,11.05999,92,100,0.89
2024-11-07T11:06:45+00:00,474,54,25.8,,,,
2024-11-07T11:11:46+00:00,475,54.5,25.7,11.24999,92,100,1.34
2024-11-07T11:16:47+00:00,476,58.2,25.8,,,,
2024-11-07T11:21:47+00:00,477,55.4,25.7,11.27999,92,100,1.03
2024-11-07T11:26:48+00:00,478,53.8,25.7,,,,
2024-11-07T11:31:49+00:00,479,54,25.6,11.48998,92,100,2.57
2024-11-07T11:36:49+00:00,480,55.6,25.6,,,,
2024-11-07T11:41:50+00:00,481,54.2,25.5,11.45999,91,100,2.57
2024-11-07T11:46:50+00:00,482,54,25.3,,,,
2024-11-07T11:51:51+00:00,483,55.5,25.3,11.47,91,100,2.57
2024-11-07T11:56:52+00:00,484,53.4,25.4,,,,
2024-11-07T12:01:52+00:00,485,54.3,25.2,11.49999,90,100,4.63
2024-11-07T12:06:53+00:00,486,56.9,25.4,,,,
2024-11-07T12:11:54+00:00,487,54.2,25.4,11.61999,90,100,4.63
2024-11-07T12:16:54+00:00,488,55.7,25.4,,,,
2024-11-07T12:21:55+00:00,489,54.5,25.3,11.61999,90,100,4.63
2024-11-07T12:26:55+00:00,490,58.4,25.4,,,,
2024-11-07T12:31:56+00:00,491,55.9,25.4,11.64001,90,100,4.63
2024-11-07T12:36:57+00:00,492,55.3,25.4,,,,
2024-11-07T12:41:57+00:00,493,57.7,25.4,11.67999,89,100,6.17
2024-11-07T12:46:58+00:00,494,61.1,25.4,,,,
2024-11-07T12:51:59+00:00,495,55.6,25.5,11.66,88,100,6.17
2024-11-07T12:56:59+00:00,496,57,25.5,,,,
2024-11-07T13:02:00+00:00,497,58.8,25.5,11.57,87,100,6.17
2024-11-07T13:07:01+00:00,498,58.3,25.5,,,,
2024-11-07T13:12:01+00:00,499,55,25.3,11.48001,87,100,5.14
2024-11-07T13:17:02+00:00,500,55.1,25.3,,,,
2024-11-07T13:22:03+00:00,501,60.9,25.4,11.30999,86,100,5.14
2024-11-07T13:27:03+00:00,502,55.7,25.4,,,,
2024-11-07T13:32:04+00:00,503,53.7,25.3,11.30999,86,100,5.14
2024-11-07T13:37:05+00:00,504,55.9,25.3,,,,
2024-11-07T13:42:05+00:00,505,58.7,25.4,11.32998,85,100,5.66
2024-11-07T13:47:06+00:00,506,53.1,25.2,,,,
2024-11-07T13:52:06+00:00,507,55.1,25,11.16,86,100,5.66
2024-11-07T13:57:07+00:00,508,56.4,25.1,,,,
2024-11-07T14:02:07+00:00,509,56.9,25.2,11.15002,86,100,5.14
2024-11-07T14:07:08+00:00,510,54.2,25.1,,,,
2024-11-07T14:12:09+00:00,511,54.3,25.1,11.01,86,100,5.14
2024-11-07T14:17:09+00:00,512,58.2,25.1,,,,
2024-11-07T14:22:10+00:00,513,57.3,25,11.07,86,100,5.14
2024-11-07T14:27:10+00:00,514,58.2,25.3,,,,
2024-11-07T14:32:11+00:00,515,56.1,25.2,10.92999,86,100,4.12
2024-11-07T14:37:12+00:00,516,57.6,25.3,,,,
2024-11-07T14:42:12+00:00,517,50.3,25.3,10.94,86,100,4.12
2024-11-07T14:47:13+00:00,518,51.2,25,,,,
2024-11-07T14:52:14+00:00,519,52.8,24.6,10.94,86,100,4.12
2024-11-07T14:57:14+00:00,520,54.8,25,,,,
2024-11-07T15:02:15+00:00,521,54.9,25.2,10.77999,86,100,4.12
2024-11-07T15:07:16+00:00,522,53.6,24.9,,,,
2024-11-07T15:12:16+00:00,523,52.8,24.7,10.73001,86,100,4.12
2024-11-07T15:17:17+00:00,524,57.9,24.8,,,,
2024-11-07T15:22:18+00:00,525,59.3,24.9,10.65002,87,100,4.12
2024-11-07T15:27:18+00:00,526,55.5,24.9,,,,
2024-11-07T15:32:19+00:00,527,54.5,24.8,10.57998,88,100,4.12
2024-11-07T15:37:19+00:00,528,56,24.9,,,,
2024-11-07T15:42:20+00:00,529,56,24.9,10.48001,87,100,4.12
2024-11-07T15:47:21+00:00,530,58,25,,,,
2024-11-07T15:52:21+00:00,531,54.3,24.9,10.47,86,100,4.12
2024-11-07T15:57:22+00:00,532,55.9,24.9,,,,
2024-11-07T16:02:23+00:00,533,59,25.1,10.14001,87,100,2.57
2024-11-07T16:07:23+00:00,534,53.9,25.1,,,,
2024-11-07T16:12:24+00:00,535,53.9,24.8,10.08999,88,100,2.57
2024-11-07T16:17:25+00:00,536,58,24.7,,,,
2024-11-07T16:22:28+00:00,537,55,24.7,10.02999,88,100,2.57
2024-11-07T16:27:28+00:00,538,55.8,24.9,,,,
2024-11-07T16:32:29+00:00,539,56,25.1,10.01998,88,100,3.09
2024-11-07T16:37:29+00:00,540,57.7,25,,,,
2024-11-07T16:42:30+00:00,541,57.4,24.9,9.99999,89,100,3.09
2024-11-07T16:47:31+00:00,542,56.8,24.9,,,,
2024-11-07T16:52:31+00:00,543,57.8,25,9.99999,88,100,3.09
2024-11-07T16:57:32+00:00,544,58.4,25.2,,,,
2024-11-07T17:02:33+00:00,545,57.2,25.4,9.95001,89,100,3.09
2024-11-07T17:07:33+00:00,546,57.5,25.4,,,,
2024-11-07T17:12:34+00:00,547,58.1,25.5,9.86999,88,100,3.09
2024-11-07T17:17:35+00:00,548,59.3,25.1,,,,
2024-11-07T17:22:35+00:00,549,63.7,23.4,9.82998,89,100,3.09
2024-11-07T17:27:36+00:00,550,66.3,21.9,,,,
2024-11-07T17:32:37+00:00,551,74,20.9,9.79,89,100,3.09
2024-11-07T17:37:37+00:00,552,74.5,20.4,,,,
2024-11-07T17:42:38+00:00,553,73.5,20,9.82998,89,100,4.12
2024-11-07T17:47:39+00:00,554,74,19.7,,,,
2024-11-07T17:52:39+00:00,555,76.2,19.6,9.73998,89,100,4.12
2024-11-07T17:57:40+00:00,556,77.3,19.4,,,,
2024-11-07T18:02:40+00:00,557,74.8,19.3,9.76998,89,100,3.6
2024-11-07T18:07:41+00:00,558,77.9,19.2,,,,
2024-11-07T18:12:42+00:00,559,78,19.1,9.79,89,100,3.6
2024-11-07T18:17:42+00:00,560,79.5,19.1,,,,
2024-11-07T18:22:43+00:00,561,78.9,19,9.79998,89,100,3.6
2024-11-07T18:27:44+00:00,562,78.1,18.9,,,,
2024-11-07T18:32:44+00:00,563,80.3,18.9,9.79,89,100,3.6
2024-11-07T18:37:45+00:00,564,79.9,18.8,,,,
2024-11-07T18:42:46+00:00,565,80,18.7,9.80999,89,100,3.6
2024-11-07T18:47:46+00:00,566,77.1,18.6,,,,
2024-11-07T18:52:47+00:00,567,81.2,18.6,9.85,89,100,3.6
2024-11-07T18:57:48+00:00,568,76.6,18.5,,,,
2024-11-07T19:02:48+00:00,569,76.8,18.4,9.86999,89,100,3.6
2024-11-07T19:07:49+00:00,570,75.5,18.4,,,,
2024-11-07T19:12:50+00:00,571,79.1,18.4,9.89001,89,100,3.6
2024-11-07T19:17:50+00:00,572,75.9,18.3,,,,
2024-11-07T19:22:51+00:00,573,73.7,18.2,9.89001,89,100,3.6
2024-11-07T19:27:51+00:00,574,74.8,18.2,,,,
2024-11-07T19:32:52+00:00,575,77,18.2,9.85,89,100,3.6
2024-11-07T19:37:53+00:00,576,75.8,18.1,,,,
2024-11-07T19:42:53+00:00,577,75.6,18.1,9.79998,89,100,3.6
2024-11-07T19:47:54+00:00,578,75.3,18.1,,,,
2024-11-07T19:52:55+00:00,579,79.6,18.1,9.82998,89,100,3.6
2024-11-07T19:57:55+00:00,580,76.6,18.2,,,,
2024-11-07T20:02:56+00:00,581,77,18.3,9.82,89,100,4.63
2024-11-07T20:07:57+00:00,582,77.3,18.5,,,,
2024-11-07T20:12:58+00:00,583,77.3,18.6,9.82,89,100,4.63
2024-11-07T20:17:58+00:00,584,77.9,18.7,,,,
2024-11-07T20:22:59+00:00,585,77.8,18.8,9.83999,88,100,4.63
2024-11-07T20:27:59+00:00,586,78.5,18.8,,,,
2024-11-07T20:33:00+00:00,587,79.7,19,9.80999,88,100,4.63
2024-11-07T20:38:01+00:00,588,81,19,,,,
2024-11-07T20:43:02+00:00,589,77.7,19,9.80999,88,100,4.63
2024-11-07T20:48:02+00:00,590,81.7,19,,,,
2024-11-07T20:53:03+00:00,591,82.2,19,9.82,88,100,4.63
2024-11-07T20:58:04+00:00,592,83.6,19,,,,
2024-11-07T21:03:04+00:00,593,85.1,19.1,9.79,88,100,4.63
2024-11-07T21:08:05+00:00,594,84.3,19.1,,,,
2024-11-07T21:13:06+00:00,595,81.2,19.2,9.79998,88,100,4.63
2024-11-07T21:18:06+00:00,596,82.6,19.2,,,,
2024-11-07T21:23:07+00:00,597,82.7,19.3,9.79,88,100,4.63
2024-11-07T21:28:08+00:00,598,82.3,19.3,,,,
2024-11-07T21:33:09+00:00,599,79.7,19.4,9.79,88,100,4.63
2024-11-07T21:38:09+00:00,600,84.3,19.4,,,,
2024-11-07T21:43:10+00:00,601,84.3,19.4,9.76998,87,100,4.12
2024-11-07T21:48:10+00:00,602,83.9,19.4,,,,
2024-11-07T21:53:11+00:00,603,84.2,19.4,9.77999,87,100,4.12
2024-11-07T21:58:12+00:00,604,84.7,19.3,,,,
2024-11-07T22:03:12+00:00,605,79.7,19.3,9.79998,87,100,3.09
2024-11-07T22:08:13+00:00,606,83.9,19.3,,,,
2024-11-07T22:13:14+00:00,607,84.3,19.2,9.77999,87,100,3.09
2024-11-07T22:18:14+00:00,608,84.5,19.2,,,,
2024-11-07T22:23:15+00:00,609,83.7,19.2,9.79,87,100,3.09
2024-11-07T22:28:16+00:00,610,83.4,19.2,,,,
2024-11-07T22:33:17+00:00,611,84.3,19.1,9.77999,86,100,3.09
2024-11-07T23:10:43+00:00,612,78.6,19,,,,
2024-11-07T23:15:44+00:00,613,77.9,18.9,9.74999,87,100,3.6
2024-11-07T23:20:45+00:00,614,77.6,18.9,,,,
2024-11-07T23:25:45+00:00,615,80,18.9,9.74999,87,100,3.6
2024-11-07T23:30:46+00:00,616,79,18.9,,,,
2024-11-07T23:35:47+00:00,617,78.3,18.9,9.69,87,100,4.63
2024-11-07T23:40:47+00:00,618,81.1,18.9,,,,
2024-11-07T23:45:48+00:00,619,77.9,18.8,9.69,87,100,4.63
2024-11-07T23:50:49+00:00,620,83.2,18.8,,,,
2024-11-07T23:55:49+00:00,621,81.7,18.8,9.70999,87,100,4.63
2024-11-08T00:00:50+00:00,622,83.2,18.8,,,,
2024-11-08T00:05:51+00:00,623,79.3,18.7,9.69,87,100,4.63
2024-11-08T00:10:51+00:00,624,83.8,18.7,,,,
2024-11-08T00:15:52+00:00,625,80.5,18.6,9.61999,87,100,4.63
2024-11-08T00:20:52+00:00,626,78.9,18.7,,,,
2024-11-08T00:25:53+00:00,627,77.5,18.6,9.61999,87,100,4.63
2024-11-08T00:30:54+00:00,628,82.2,18.6,,,,
2024-11-08T00:35:54+00:00,629,81,18.6,9.55001,87,100,4.63
2024-11-08T00:40:55+00:00,630,80.9,18.6,,,,
2024-11-08T00:45:56+00:00,631,76.2,18.5,9.55999,86,100,5.66
2024-11-08T00:50:56+00:00,632,78.5,18.5,,,,
2024-11-08T00:55:57+00:00,633,79.3,18.5,9.51998,86,100,5.66
2024-11-08T01:00:58+00:00,634,78,18.5,,,,
2024-11-08T01:05:58+00:00,635,75.1,18.4,9.51998,86,100,5.66
2024-11-08T01:10:59+00:00,636,75.5,18.4,,,,
2024-11-08T01:16:00+00:00,637,75.6,18.4,9.49999,86,100,3.6
2024-11-08T01:21:00+00:00,638,76.7,18.4,,,,
2024-11-08T01:26:01+00:00,639,74.7,18.4,9.48998,86,100,3.6
2024-11-08T01:31:02+00:00,640,75.5,18.3,,,,
2024-11-08T01:36:02+00:00,641,76.8,18.3,9.48001,86,100,4.12
2024-11-08T01:41:03+00:00,642,78.9,18.3,,,,
2024-11-08T01:46:03+00:00,643,77.9,18.3,9.48001,86,100,4.12
2024-11-08T01:51:04+00:00,644,78.2,18.3,,,,
2024-11-08T01:56:05+00:00,645,79.5,18.3,9.47,86,100,4.12
2024-11-08T02:01:05+00:00,646,76.8,18.2,,,,
2024-11-08T02:06:06+00:00,647,75.5,18.2,9.42999,86,100,4.12
2024-11-08T02:11:07+00:00,648,77.9,18.2,,,,
2024-11-08T02:16:07+00:00,649,80.1,18.2,9.38,86,100,4.12
2024-11-08T02:21:08+00:00,650,78.6,18.2,,,,
2024-11-08T02:26:08+00:00,651,74.5,18.2,9.38,86,100,4.12
2024-11-08T02:31:09+00:00,652,77.4,18.1,,,,
2024-11-08T02:36:10+00:00,653,79.2,18.2,9.33999,86,100,4.12
2024-11-08T02:41:11+00:00,654,77.9,18.1,,,,
2024-11-08T02:46:11+00:00,655,75.6,18.1,9.17999,87,100,4.12
2024-11-08T02:51:12+00:00,656,79,18.1,,,,
2024-11-08T02:56:12+00:00,657,78,18.1,9.17999,87,100,4.12
2024-11-08T03:01:13+00:00,658,78.4,18.1,,,,
2024-11-08T03:06:14+00:00,659,77.4,18.1,9.17001,87,100,4.63
2024-11-08T03:11:14+00:00,660,78.1,18,,,,
2024-11-08T03:16:15+00:00,661,78.8,18,9.16,87,100,4.63
2024-11-08T03:21:16+00:00,662,78.4,18,,,,
2024-11-08T03:26:16+00:00,663,76.6,18,9.17001,87,100,4.63
2024-11-08T03:31:17+00:00,664,79.8,18,,,,
2024-11-08T03:36:17+00:00,665,77.9,17.9,9.17001,87,100,4.63
2024-11-08T03:41:18+00:00,666,76.6,17.9,,,,
2024-11-08T03:46:19+00:00,667,78.1,17.9,9.04,87,100,4.12
2024-11-08T03:51:19+00:00,668,78.7,18,,,,
2024-11-08T03:56:20+00:00,669,79.5,17.9,8.92001,87,100,4.12
2024-11-08T04:01:22+00:00,670,78.2,17.9,,,,
2024-11-08T04:06:22+00:00,671,78.4,17.9,8.91,87,100,3.6
2024-11-08T04:11:23+00:00,672,78.6,17.9,,,,
2024-11-08T04:16:24+00:00,673,78.8,17.9,8.89001,87,100,3.6
2024-11-08T04:21:24+00:00,674,79.3,17.9,,,,
2024-11-08T04:26:25+00:00,675,80.2,17.8,8.89999,86,100,3.6
2024-11-08T04:31:26+00:00,676,79.1,17.8,,,,
2024-11-08T04:36:26+00:00,677,79,17.8,8.82998,86,100,3.6
2024-11-08T04:41:27+00:00,678,76.6,17.8,,,,
2024-11-08T04:46:27+00:00,679,79.2,17.7,8.83999,86,100,3.6
2024-11-08T04:51:28+00:00,680,78.5,17.8,,,,
2024-11-08T04:56:29+00:00,681,76.8,17.7,8.82998,86,100,3.6
2024-11-08T05:01:29+00:00,682,75.2,17.7,,,,
2024-11-08T05:06:30+00:00,683,78.8,17.7,8.82998,86,100,4.12
2024-11-08T05:11:31+00:00,684,78.8,17.7,,,,
2024-11-08T05:16:32+00:00,685,77.6,17.7,8.80999,86,100,4.12
2024-11-08T05:21:32+00:00,686,77.1,17.7,,,,
2024-11-08T05:26:33+00:00,687,78.4,17.7,8.76998,86,100,4.12
2024-11-08T05:31:34+00:00,688,77.6,17.7,,,,
2024-11-08T05:36:34+00:00,689,78.5,17.7,8.67999,86,100,2.57
2024-11-08T05:41:35+00:00,690,78,17.6,,,,
2024-11-08T05:46:36+00:00,691,78.5,17.6,8.67001,86,100,2.68
2024-11-08T05:51:37+00:00,692,75.8,17.6,,,,
2024-11-08T05:56:39+00:00,693,78.5,17.6,8.70001,86,100,3.13
2024-11-08T06:01:39+00:00,694,77,17.6,,,,
2024-11-08T06:16:49+00:00,695,71.4,18.9,8.65002,86,100,2.57
2024-11-08T06:21:53+00:00,696,68.7,21,,,,
2024-11-08T06:26:53+00:00,697,63.2,22.5,8.65002,86,100,2.57
2024-11-08T06:31:54+00:00,698,61.5,23.4,,,,
2024-11-08T06:36:55+00:00,699,59.8,23.8,8.65002,86,100,2.57
2024-11-08T06:41:55+00:00,700,57.7,24.1,,,,
2024-11-08T06:46:56+00:00,701,62.3,24.1,8.65002,86,100,2.06
2024-11-08T06:51:57+00:00,702,59.7,24.2,,,,
2024-11-08T06:56:57+00:00,703,59.5,24.4,8.67001,86,100,2.06
2024-11-08T07:01:58+00:00,704,60.2,24.4,,,,
2024-11-08T07:06:59+00:00,705,59.5,24.5,8.65002,86,100,2.06
2024-11-08T07:12:00+00:00,706,57,24.5,,,,
2024-11-08T07:17:00+00:00,707,59.5,24.5,8.66,86,100,2.24
2024-11-08T07:22:01+00:00,708,59.9,24.5,,,,
2024-11-08T07:27:02+00:00,709,57.6,24.4,8.64001,86,100,2.24
2024-11-08T07:32:02+00:00,710,61.1,24.5,,,,
2024-11-08T07:37:03+00:00,711,58,24.4,8.65002,86,100,2.06
2024-11-08T07:47:04+00:00,712,59.3,24.3,,,,
2024-11-08T07:52:04+00:00,713,59.9,24.5,8.63,86,100,2.68
2024-11-08T07:57:05+00:00,714,59.6,24.5,,,,
2024-11-08T08:02:05+00:00,715,57,24.5,8.6,86,100,2.68
2024-11-08T08:07:06+00:00,716,56.8,24.4,,,,
2024-11-08T08:12:07+00:00,717,54.9,24.5,8.57998,87,100,2.24
2024-11-08T08:17:07+00:00,718,58.7,24.6,,,,
2024-11-08T08:22:08+00:00,719,58,24.8,8.66,87,100,2.57
2024-11-08T08:27:09+00:00,720,59.6,24.9,,,,
2024-11-08T08:32:09+00:00,721,58,25,8.67001,86,100,2.68
2024-11-08T08:37:10+00:00,722,58.1,25,,,,
2024-11-08T08:42:11+00:00,723,59.2,25,8.66,86,100,2.57
2024-11-08T08:47:11+00:00,724,57.5,25,,,,
2024-11-08T08:52:12+00:00,725,57.6,25.1,8.67001,86,100,3.6
2024-11-08T08:57:13+00:00,726,55.2,25.2,,,,
2024-11-08T09:02:13+00:00,727,55.3,25.4,8.67999,86,100,3.6
2024-11-08T09:07:14+00:00,728,55.2,25.4,,,,
2024-11-08T09:12:15+00:00,729,53.2,25.4,8.70001,87,100,3.6
2024-11-08T09:17:15+00:00,730,55.8,25.6,,,,
2024-11-08T09:22:16+00:00,731,56.9,25.7,8.63,86,100,3.6
2024-11-08T09:27:16+00:00,732,53.8,25.8,,,,
2024-11-08T09:32:17+00:00,733,54,26,8.65002,86,100,3.09
2024-11-08T09:37:18+00:00,734,54.4,26,,,,
2024-11-08T09:42:18+00:00,735,55.8,26.1,8.67001,86,100,3.09
2024-11-08T09:47:19+00:00,736,53.3,26,,,,
2024-11-08T09:52:20+00:00,737,54.3,25.9,8.70001,87,100,2.57
2024-11-08T09:57:20+00:00,738,53.7,26,,,,
2024-11-08T10:02:21+00:00,739,52.2,25.9,8.70001,86,100,2.57
2024-11-08T10:07:22+00:00,740,52.3,25.8,,,,
2024-11-08T10:12:22+00:00,741,52.3,25.8,8.77999,86,100,2.57
2024-11-08T10:17:23+00:00,742,54,25.6,,,,
2024-11-08T10:22:24+00:00,743,52.2,25.6,8.92001,86,100,3.09
2024-11-08T10:27:24+00:00,744,52.2,25.5,,,,
2024-11-08T10:32:25+00:00,745,51.7,25.5,8.99999,86,100,3.09
2024-11-08T10:37:26+00:00,746,54.5,25.4,,,,
2024-11-08T10:42:26+00:00,747,54.2,25.5,8.99999,86,100,3.09
2024-11-08T10:47:27+00:00,748,55.1,25.4,,,,
2024-11-08T10:52:28+00:00,749,54.9,25.3,8.98001,86,100,4.12
2024-11-08T10:57:28+00:00,750,52.7,25.2,,,,
2024-11-08T11:02:29+00:00,751,52.4,25.2,9.01998,85,100,4.12
2024-11-08T11:07:29+00:00,752,53.3,25.4,,,,
2024-11-08T11:12:30+00:00,753,54.1,25.3,9.01,85,100,4.12
2024-11-08T11:17:31+00:00,754,53,25.4,,,,
2024-11-08T11:22:31+00:00,755,53,25.2,8.94,86,100,3.09
2024-11-08T11:27:32+00:00,756,53.2,25.3,,,,
2024-11-08T11:32:33+00:00,757,52.3,25.3,8.98001,85,100,3.09
2024-11-08T11:37:33+00:00,758,52.4,25.3,,,,
2024-11-08T11:42:34+00:00,759,53.6,25.2,9.07998,85,100,3.09
2024-11-08T11:47:35+00:00,760,54.6,25.2,,,,
2024-11-08T11:52:35+00:00,761,51.9,25.2,9.15002,85,100,3.09
2024-11-08T11:57:36+00:00,762,51.9,25.2,,,,
2024-11-08T12:02:37+00:00,763,53.7,25.2,9.22,85,100,4.12
2024-11-08T12:07:38+00:00,764,49.5,25.1,,,,
2024-11-08T12:12:39+00:00,765,51,25.1,9.29998,84,100,4.12
2024-11-08T12:17:42+00:00,766,51.4,25,,,,
2024-11-08T12:27:46+00:00,767,50.5,25.1,9.36999,84,100,4.12
2024-11-08T12:32:48+00:00,768,49.8,25.1,,,,
2024-11-08T12:37:50+00:00,769,50.1,25.1,9.42999,83,100,4.12
2024-11-08T12:42:52+00:00,770,49.3,25.1,,,,
2024-11-08T12:47:53+00:00,771,48.5,25,9.41,83,100,4.12
2024-11-08T12:52:53+00:00,772,52,25,,,,
2024-11-08T12:57:54+00:00,773,47.3,25.2,9.42001,82,100,3.09
2024-11-08T13:02:55+00:00,774,52,24.8,,,,
2024-11-08T13:07:56+00:00,775,51.7,24.7,9.45001,82,100,3.09
2024-11-08T13:12:56+00:00,776,53,24.6,,,,
2024-11-08T13:17:57+00:00,777,52.9,24.5,9.45999,82,100,3.09
2024-11-08T13:22:58+00:00,778,54.7,24.5,,,,
2024-11-08T13:27:58+00:00,779,56,24.5,9.49999,82,100,4.63
2024-11-08T13:32:59+00:00,780,56.8,24.5,,,,
2024-11-08T13:38:00+00:00,781,56.4,24.5,9.48001,82,100,4.63
2024-11-08T13:43:00+00:00,782,52,24.5,,,,
2024-11-08T13:48:01+00:00,783,54.6,24.4,9.51998,82,100,4.63
2024-11-08T13:53:01+00:00,784,55,24.5,,,,
2024-11-08T13:58:02+00:00,785,55.2,24.6,9.51998,82,100,4.63
2024-11-08T14:03:03+00:00,786,54.8,24.5,,,,
2024-11-08T14:08:03+00:00,787,58.1,24.4,9.54,82,100,3.6
2024-11-08T14:13:04+00:00,788,57.2,24.5,,,,
2024-11-08T14:18:05+00:00,789,55.7,24.5,9.54,82,100,3.6
2024-11-08T14:23:05+00:00,790,54.1,24.3,,,,
2024-11-08T14:28:06+00:00,791,57.2,24.3,9.51998,82,100,3.6
2024-11-08T14:33:07+00:00,792,57,24.4,,,,
2024-11-08T14:38:08+00:00,793,54.7,24.5,9.54,82,100,3.6
2024-11-08T14:43:08+00:00,794,55.3,24.4,,,,
